profile_id,module_path,invocation_index,shape,dtype,epsilon,elementwise_affine,input_sha256,output_sha256,input_stats,output_stats
action_dit_adaln_norm1,action_head.model.transformer_blocks.15.norm1.norm,79,"[1, 41, 1536]",bfloat16,1e-05,False,ebdb37e6ec1a061efee156fb6c43c6b0be4ca0e2efcc337dac6eb6a1028237fe,a1f6f948ac37a8d1c91289907da8104f7d14297f05325a483c32906a8cdb9bab,"{""inf_count"": 0, ""max"": 440.0, ""mean"": 0.06783656775951385, ""min"": -376.0, ""nan_count"": 0, ""std"": 6.396782398223877, ""zero_count"": 14}","{""inf_count"": 0, ""max"": 14.6875, ""mean"": -5.185604095458984e-06, ""min"": -13.8125, ""nan_count"": 0, ""std"": 1.0001157522201538, ""zero_count"": 0}"
action_dit_norm3,action_head.model.transformer_blocks.15.norm3,79,"[1, 41, 1536]",bfloat16,1e-05,False,5d6e8532eade0c4d7212e329b18c05262e586b9cf8d2ef39bb7fe47e46aeac00,93c969ad0e7cd8b12b0d76689c330b88378033b8bb6ba1f9d02acc8f7b382d27,"{""inf_count"": 0, ""max"": 444.0, ""mean"": 0.05871737003326416, ""min"": -376.0, ""nan_count"": 0, ""std"": 6.427494525909424, ""zero_count"": 21}","{""inf_count"": 0, ""max"": 15.3125, ""mean"": -1.2732133654935751e-05, ""min"": -13.6875, ""nan_count"": 0, ""std"": 0.9999697208404541, ""zero_count"": 0}"
action_dit_adaln_norm1,action_head.model.transformer_blocks.16.norm1.norm,80,"[1, 41, 1536]",bfloat16,1e-05,False,e978e46927f429e9a23c92ec20407be04a7bf0de873e739a2105db0fdf6edb6d,6cd6f24414e97cf5b74400413f5870b43f8ce9fc655db604db33fa343fcdf9ba,"{""inf_count"": 0, ""max"": 470.0, ""mean"": 0.044421955943107605, ""min"": -388.0, ""nan_count"": 0, ""std"": 6.607291221618652, ""zero_count"": 10}","{""inf_count"": 0, ""max"": 15.0, ""mean"": 4.596584403770976e-06, ""min"": -13.6875, ""nan_count"": 0, ""std"": 0.999994158744812, ""zero_count"": 0}"
action_dit_norm3,action_head.model.transformer_blocks.16.norm3,80,"[1, 41, 1536]",bfloat16,1e-05,False,fbaf57935dfb881d1f688562fb289d4874a642dbfb7e9484654d812905c9fc1d,f9151d3cb33f582f70f1b8e735fc7b9bfd82139f3a3a5a0325f1e2be95ade669,"{""inf_count"": 0, ""max"": 472.0, ""mean"": 0.04940708726644516, ""min"": -388.0, ""nan_count"": 0, ""std"": 6.636281967163086, ""zero_count"": 23}","{""inf_count"": 0, ""max"": 15.25, ""mean"": -4.288627053483651e-08, ""min"": -13.5625, ""nan_count"": 0, ""std"": 0.9999934434890747, ""zero_count"": 0}"
action_dit_adaln_norm1,action_head.model.transformer_blocks.17.norm1.norm,81,"[1, 41, 1536]",bfloat16,1e-05,False,4ee722fa67e1c2c376b85ff3570f95e96b6d6dbb5f1f6b1460d8cb7340bfd0dc,7057125311db7263b5cc14eaf8e8d92331d42886e7fd2b5888b0ec31a4a7848f,"{""inf_count"": 0, ""max"": 496.0, ""mean"": 0.04516850411891937, ""min"": -398.0, ""nan_count"": 0, ""std"": 6.831108570098877, ""zero_count"": 8}","{""inf_count"": 0, ""max"": 15.5625, ""mean"": 1.5209602679533418e-05, ""min"": -13.5, ""nan_count"": 0, ""std"": 1.0000097751617432, ""zero_count"": 0}"
action_dit_norm3,action_head.model.transformer_blocks.17.norm3,81,"[1, 41, 1536]",bfloat16,1e-05,False,683f24488aef58dce4bea1201e3eb2d7a2a83e4deeb67b23bf34fa7d2e2b80a4,01964e8c6ff3a4a44e98e4ae5486eccb1595a299ee9d2145e6b629679a16985e,"{""inf_count"": 0, ""max"": 496.0, ""mean"": 0.054735321551561356, ""min"": -398.0, ""nan_count"": 0, ""std"": 6.844876766204834, ""zero_count"": 18}","{""inf_count"": 0, ""max"": 15.1875, ""mean"": -2.6885086299444083e-06, ""min"": -13.4375, ""nan_count"": 0, ""std"": 0.9999931454658508, ""zero_count"": 0}"
action_dit_adaln_norm1,action_head.model.transformer_blocks.18.norm1.norm,82,"[1, 41, 1536]",bfloat16,1e-05,False,ce4ea75fc83b9b5e6a3e226615c81849b79ab0c22323e62bca360315a4797e23,61ac050125268890156e294fce5971dc7a1c86d7997764ff9b93ed29c5702ec8,"{""inf_count"": 0, ""max"": 524.0, ""mean"": 0.039119966328144073, ""min"": -408.0, ""nan_count"": 0, ""std"": 6.972846031188965, ""zero_count"": 13}","{""inf_count"": 0, ""max"": 15.0625, ""mean"": -3.6681085475720465e-06, ""min"": -14.125, ""nan_count"": 0, ""std"": 0.9999911785125732, ""zero_count"": 0}"
action_dit_norm3,action_head.model.transformer_blocks.18.norm3,82,"[1, 41, 1536]",bfloat16,1e-05,False,606b7e906180c863e3293b3b977fbb741c551a7142fcf55f7ab29f747a053c10,73eb6b1d5364f3fa7ce948e1eb03f8a67721ba7c87c294e1c47ab969d025c5f3,"{""inf_count"": 0, ""max"": 524.0, ""mean"": 0.03969457745552063, ""min"": -408.0, ""nan_count"": 0, ""std"": 6.985989570617676, ""zero_count"": 4}","{""inf_count"": 0, ""max"": 15.0625, ""mean"": 9.065721314982511e-06, ""min"": -14.0, ""nan_count"": 0, ""std"": 0.999900758266449, ""zero_count"": 0}"
action_dit_adaln_norm1,action_head.model.transformer_blocks.19.norm1.norm,83,"[1, 41, 1536]",bfloat16,1e-05,False,5f2bc7d845303d1521e732565baa707aaa778231d65302e262c52f358ffc0f24,4f70e12d0d5998238996d58c3c4e30492aca07e71c0afa49e4bd9d42b8ba64a6,"{""inf_count"": 0, ""max"": 548.0, ""mean"": 0.03631594404578209, ""min"": -418.0, ""nan_count"": 0, ""std"": 7.174009323120117, ""zero_count"": 11}","{""inf_count"": 0, ""max"": 15.0625, ""mean"": 1.3940460121375509e-05, ""min"": -14.25, ""nan_count"": 0, ""std"": 1.0000139474868774, ""zero_count"": 0}"
action_dit_norm3,action_head.model.transformer_blocks.19.norm3,83,"[1, 41, 1536]",bfloat16,1e-05,False,a871422b48978bff3164ee58c3124d6529610bc2b44646b83c03f5bdc4a790dd,98546fbbf75f21ca554bbdbdfd939f4da34e643c0d6d1618bf84adc6a258643b,"{""inf_count"": 0, ""max"": 552.0, ""mean"": 0.030500167980790138, ""min"": -418.0, ""nan_count"": 0, ""std"": 7.217841625213623, ""zero_count"": 21}","{""inf_count"": 0, ""max"": 15.125, ""mean"": 2.279514319525333e-06, ""min"": -13.875, ""nan_count"": 0, ""std"": 0.9999911189079285, ""zero_count"": 0}"
action_dit_adaln_norm1,action_head.model.transformer_blocks.20.norm1.norm,84,"[1, 41, 1536]",bfloat16,1e-05,False,dc196e912336c95afc0764a9518fc2c875f540660f69d0a0b4fe04092018fbfc,85340554ed0820b59af8d03b88017be6790ab92bdf6ac9825c95103e2b2241ab,"{""inf_count"": 0, ""max"": 584.0, ""mean"": 0.02761002443730831, ""min"": -432.0, ""nan_count"": 0, ""std"": 7.548749923706055, ""zero_count"": 15}","{""inf_count"": 0, ""max"": 15.0625, ""mean"": 5.166462869965471e-06, ""min"": -13.875, ""nan_count"": 0, ""std"": 1.0000293254852295, ""zero_count"": 0}"
action_dit_norm3,action_head.model.transformer_blocks.20.norm3,84,"[1, 41, 1536]",bfloat16,1e-05,False,bab3e78273ed1c53a3260b1ae388bdd8bb2fc050d888f917b0d57befa2e9688d,7cd124cb507c9f3bb54e479042d5c8c3cdde1bc1e5a148c925a151ab0e18907c,"{""inf_count"": 0, ""max"": 588.0, ""mean"": 0.027721216902136803, ""min"": -432.0, ""nan_count"": 0, ""std"": 7.608853816986084, ""zero_count"": 8}","{""inf_count"": 0, ""max"": 15.125, ""mean"": -3.534119286996429e-06, ""min"": -13.5625, ""nan_count"": 0, ""std"": 0.9999279975891113, ""zero_count"": 0}"
action_dit_adaln_norm1,action_head.model.transformer_blocks.21.norm1.norm,85,"[1, 41, 1536]",bfloat16,1e-05,False,3dcf25a9a7028c4fb984993e6ce83fbac7216fc00f0db63f0ceccbd3a62dc8d9,037d229eded139900a33662a7bd354b38dd8eec832a36dbdaae7f2b08d8a6d1a,"{""inf_count"": 0, ""max"": 616.0, ""mean"": 0.021155698224902153, ""min"": -444.0, ""nan_count"": 0, ""std"": 7.918216228485107, ""zero_count"": 14}","{""inf_count"": 0, ""max"": 15.125, ""mean"": -1.1893549526575953e-05, ""min"": -13.5625, ""nan_count"": 0, ""std"": 0.9999245405197144, ""zero_count"": 0}"
action_dit_norm3,action_head.model.transformer_blocks.21.norm3,85,"[1, 41, 1536]",bfloat16,1e-05,False,118cf9000b323a5711f523b3270c819a40916158d1fe384c4a39134efa7bfaca,ab46e0466125fb3eb04297cf0de6068424e9691a1b2212ed1bca221772fd39cc,"{""inf_count"": 0, ""max"": 620.0, ""mean"": 0.025483639910817146, ""min"": -444.0, ""nan_count"": 0, ""std"": 7.994875907897949, ""zero_count"": 18}","{""inf_count"": 0, ""max"": 15.125, ""mean"": 3.8042785490688402e-06, ""min"": -13.1875, ""nan_count"": 0, ""std"": 1.0000001192092896, ""zero_count"": 0}"
action_dit_adaln_norm1,action_head.model.transformer_blocks.22.norm1.norm,86,"[1, 41, 1536]",bfloat16,1e-05,False,8de649bffb6cc2ec1ae7e79b2bf10ea5dc49a9abe7bbe22567c57f3192027ee7,1e28de36084a20c108a150a74ebd0dc961b4c772f6bd190d4eb348b7304afaae,"{""inf_count"": 0, ""max"": 648.0, ""mean"": 0.036372825503349304, ""min"": -462.0, ""nan_count"": 0, ""std"": 8.521334648132324, ""zero_count"": 19}","{""inf_count"": 0, ""max"": 14.8125, ""mean"": -1.2841772331739776e-05, ""min"": -13.0625, ""nan_count"": 0, ""std"": 0.9999673366546631, ""zero_count"": 0}"
action_dit_norm3,action_head.model.transformer_blocks.22.norm3,86,"[1, 41, 1536]",bfloat16,1e-05,False,97014a52040895d1cd9e0b9743008aa30bb4820f297bb9f8f54030b570739688,78ed6b0cb01e5b0842902d0460b9e5bdc3b86c69a0882d75d43ecbee4f5ee834,"{""inf_count"": 0, ""max"": 648.0, ""mean"": 0.03612631931900978, ""min"": -462.0, ""nan_count"": 0, ""std"": 8.52154541015625, ""zero_count"": 7}","{""inf_count"": 0, ""max"": 14.8125, ""mean"": 6.643737151534879e-07, ""min"": -13.125, ""nan_count"": 0, ""std"": 1.0000061988830566, ""zero_count"": 0}"
action_dit_adaln_norm1,action_head.model.transformer_blocks.23.norm1.norm,87,"[1, 41, 1536]",bfloat16,1e-05,False,6919e80f19ac50f09f722093ab2cb19eb0f2d0e09b4a32f8d17c436bccb81048,80de8b0e2dd7ffb7f419c0b8dcc8ec6c3bc9f0f81539d8f9cc4a7366948f77c2,"{""inf_count"": 0, ""max"": 672.0, ""mean"": 0.05653519183397293, ""min"": -478.0, ""nan_count"": 0, ""std"": 9.07115364074707, ""zero_count"": 12}","{""inf_count"": 0, ""max"": 14.4375, ""mean"": -6.975318228796823e-06, ""min"": -12.75, ""nan_count"": 0, ""std"": 0.9999129176139832, ""zero_count"": 0}"
action_dit_norm3,action_head.model.transformer_blocks.23.norm3,87,"[1, 41, 1536]",bfloat16,1e-05,False,fc438a905d722347e975a23eefd7ad56aeb9a015effbc1cd4a2056658a1e5751,32d627aa62e98026a1f4e0ddfbbe4823924ef234ba86bf2ce6fbe084f72a9ef3,"{""inf_count"": 0, ""max"": 672.0, ""mean"": 0.05331714078783989, ""min"": -478.0, ""nan_count"": 0, ""std"": 9.109620094299316, ""zero_count"": 18}","{""inf_count"": 0, ""max"": 14.4375, ""mean"": -2.7366647827875568e-06, ""min"": -12.5625, ""nan_count"": 0, ""std"": 1.0000112056732178, ""zero_count"": 0}"
action_dit_adaln_norm1,action_head.model.transformer_blocks.24.norm1.norm,88,"[1, 41, 1536]",bfloat16,1e-05,False,9dd9e540472c572356ca3f8e4a49315540d481695995af23842289fabbe393d3,a879aa234d2bfbb5caa27886950247e30b0d2aa337e9213b248e00b0d51c692b,"{""inf_count"": 0, ""max"": 700.0, ""mean"": 0.11744795739650726, ""min"": -498.0, ""nan_count"": 0, ""std"": 10.131075859069824, ""zero_count"": 6}","{""inf_count"": 0, ""max"": 13.9375, ""mean"": -3.42666135111358e-06, ""min"": -11.5625, ""nan_count"": 0, ""std"": 1.0000323057174683, ""zero_count"": 0}"
action_dit_norm3,action_head.model.transformer_blocks.24.norm3,88,"[1, 41, 1536]",bfloat16,1e-05,False,2912c21e9fc5a138737c399cc0af91ccda089d93307b357368248bbbc1b03382,7b94fdf390602fdee66bcba655bf3908b74e7ca084a6f92f4084b3d8a611ce93,"{""inf_count"": 0, ""max"": 700.0, ""mean"": 0.12129389494657516, ""min"": -498.0, ""nan_count"": 0, ""std"": 10.145421981811523, ""zero_count"": 13}","{""inf_count"": 0, ""max"": 13.9375, ""mean"": -5.0273852139071096e-06, ""min"": -11.5625, ""nan_count"": 0, ""std"": 0.9999938607215881, ""zero_count"": 0}"
action_dit_adaln_norm1,action_head.model.transformer_blocks.25.norm1.norm,89,"[1, 41, 1536]",bfloat16,1e-05,False,4223b3abb3801e3aaa7fb1f6a6650f37ce55ed82a1d2a45be961f55f5e850702,7d44a480d5728b5a2f427e185360cac6dfd68153508bee20a0efc8fba719cfcc,"{""inf_count"": 0, ""max"": 720.0, ""mean"": 0.2092476785182953, ""min"": -520.0, ""nan_count"": 0, ""std"": 11.468321800231934, ""zero_count"": 9}","{""inf_count"": 0, ""max"": 13.375, ""mean"": 2.101306108670542e-06, ""min"": -10.4375, ""nan_count"": 0, ""std"": 0.999962329864502, ""zero_count"": 0}"
action_dit_norm3,action_head.model.transformer_blocks.25.norm3,89,"[1, 41, 1536]",bfloat16,1e-05,False,7e88bfe454ec331c1eea7b1ee9014791896ef38541a55fafc2cfe4824aafae8e,270174fd1fa360b75a44f93cca413a7ac31f1a4fbb8c22d5fb2fae9f3d3a0605,"{""inf_count"": 0, ""max"": 720.0, ""mean"": 0.21502026915550232, ""min"": -520.0, ""nan_count"": 0, ""std"": 11.471017837524414, ""zero_count"": 17}","{""inf_count"": 0, ""max"": 13.375, ""mean"": -7.1597050919081084e-06, ""min"": -10.375, ""nan_count"": 0, ""std"": 1.000032663345337, ""zero_count"": 0}"
action_dit_adaln_norm1,action_head.model.transformer_blocks.26.norm1.norm,90,"[1, 41, 1536]",bfloat16,1e-05,False,fdc68a5f63e8c6c15ace0b5022a84dab9e478e1191562f6f8d9c73f753904903,72a00c5d7b162e7f44005ab8c8dfe1927472e9c853d9c03352057c2d76a1d240,"{""inf_count"": 0, ""max"": 772.0, ""mean"": 0.42505452036857605, ""min"": -564.0, ""nan_count"": 0, ""std"": 14.333691596984863, ""zero_count"": 18}","{""inf_count"": 0, ""max"": 13.0, ""mean"": 5.745790986111388e-06, ""min"": -9.5625, ""nan_count"": 0, ""std"": 0.9999967813491821, ""zero_count"": 0}"
action_dit_norm3,action_head.model.transformer_blocks.26.norm3,90,"[1, 41, 1536]",bfloat16,1e-05,False,b417a4d9d8d0f3a774ebfd5363df0d51cdd49ecc454fd942fd040fabf75f5be9,c0d907b1b0e625a9c47b5c1c4834848fd36a404b619db0b8dcdf0c4e74b5adf2,"{""inf_count"": 0, ""max"": 772.0, ""mean"": 0.4286109507083893, ""min"": -564.0, ""nan_count"": 0, ""std"": 14.348983764648438, ""zero_count"": 8}","{""inf_count"": 0, ""max"": 13.0, ""mean"": -9.288874935009517e-06, ""min"": -9.5625, ""nan_count"": 0, ""std"": 0.9998915791511536, ""zero_count"": 0}"
action_dit_adaln_norm1,action_head.model.transformer_blocks.27.norm1.norm,91,"[1, 41, 1536]",bfloat16,1e-05,False,b5a5dde090964903d21143ff3150b365af9be34d04e0f9d725d049af23a7e286,820826c930e2200ea922a5b457a78f0ca7379dbe601f1c3f10c0c3ec7390941d,"{""inf_count"": 0, ""max"": 820.0, ""mean"": 0.6516258716583252, ""min"": -596.0, ""nan_count"": 0, ""std"": 17.561542510986328, ""zero_count"": 15}","{""inf_count"": 0, ""max"": 12.8125, ""mean"": 7.263528459588997e-06, ""min"": -9.3125, ""nan_count"": 0, ""std"": 1.0000925064086914, ""zero_count"": 0}"
action_dit_norm3,action_head.model.transformer_blocks.27.norm3,91,"[1, 41, 1536]",bfloat16,1e-05,False,e079a502a4173366285884713e375e2203e4044c031647c33c8a69cf846ae2bb,e3497b33c9575ad8e88394874f97c4668dae085b3b6105ee7e5304ad3ce2f1b6,"{""inf_count"": 0, ""max"": 820.0, ""mean"": 0.644885241985321, ""min"": -592.0, ""nan_count"": 0, ""std"": 17.438892364501953, ""zero_count"": 17}","{""inf_count"": 0, ""max"": 12.8125, ""mean"": 3.4338090699748136e-06, ""min"": -9.3125, ""nan_count"": 0, ""std"": 0.9999817609786987, ""zero_count"": 0}"
action_dit_adaln_norm1,action_head.model.transformer_blocks.28.norm1.norm,92,"[1, 41, 1536]",bfloat16,1e-05,False,4ca0351162cd61bb7ccd7961d6cc7621944a96ac9a6e3af8e76d452b664dca63,e5dc7d9758c036e8ce5c0bd9ec5f88eedf687232196de575b13c0464116d6cb1,"{""inf_count"": 0, ""max"": 920.0, ""mean"": 1.2136448621749878, ""min"": -636.0, ""nan_count"": 0, ""std"": 25.414554595947266, ""zero_count"": 13}","{""inf_count"": 0, ""max"": 12.5625, ""mean"": -3.3746889585017925e-06, ""min"": -9.4375, ""nan_count"": 0, ""std"": 0.9999136328697205, ""zero_count"": 0}"
action_dit_norm3,action_head.model.transformer_blocks.28.norm3,92,"[1, 41, 1536]",bfloat16,1e-05,False,47e6c880fb662433949af864a5413850cc3d4eb4c7f2e6d322f27ebfee1bbf4c,f312deed3927450f778ce01fd82490cd94361b7ea1b3aafa5dbf5047eb5dd51f,"{""inf_count"": 0, ""max"": 920.0, ""mean"": 1.2057695388793945, ""min"": -636.0, ""nan_count"": 0, ""std"": 25.35642433166504, ""zero_count"": 3}","{""inf_count"": 0, ""max"": 12.625, ""mean"": 7.437011845468078e-06, ""min"": -9.5, ""nan_count"": 0, ""std"": 1.0001025199890137, ""zero_count"": 0}"
action_dit_adaln_norm1,action_head.model.transformer_blocks.29.norm1.norm,93,"[1, 41, 1536]",bfloat16,1e-05,False,06e910c36a950cb83afb33aa1a7a1540f6c6765f7d69501b724dfb31f49090c0,bbb2ec260accda9e32a3446f1ce508e46a6714ec95993b2683aadfff4becb90b,"{""inf_count"": 0, ""max"": 1032.0, ""mean"": 1.7408303022384644, ""min"": -672.0, ""nan_count"": 0, ""std"": 33.234840393066406, ""zero_count"": 9}","{""inf_count"": 0, ""max"": 12.5625, ""mean"": -1.9447104932623915e-05, ""min"": -9.25, ""nan_count"": 0, ""std"": 0.9998835325241089, ""zero_count"": 0}"
action_dit_norm3,action_head.model.transformer_blocks.29.norm3,93,"[1, 41, 1536]",bfloat16,1e-05,False,86f175fc863932c878cc9b419c179c9ddbeeeff5ae03e07e9d9567a51895e8c2,7928fbb05c014f2332ab6e4045b21bb31f1904edddbb43e6e4a81e1fce771a60,"{""inf_count"": 0, ""max"": 1024.0, ""mean"": 1.7144789695739746, ""min"": -668.0, ""nan_count"": 0, ""std"": 32.79362487792969, ""zero_count"": 11}","{""inf_count"": 0, ""max"": 12.5625, ""mean"": 1.0377023500041105e-05, ""min"": -9.125, ""nan_count"": 0, ""std"": 1.0000340938568115, ""zero_count"": 0}"
action_dit_adaln_norm1,action_head.model.transformer_blocks.30.norm1.norm,94,"[1, 41, 1536]",bfloat16,1e-05,False,ca4f7d8cf7dbc050ed6cc6dcd560352837e3c19d62eb87ce90876f927f43aa2a,fd2084fa05e4592ad50b7bbd81bfd8e1141f0166cc999f02988c417eccc84d36,"{""inf_count"": 0, ""max"": 1120.0, ""mean"": 2.150303840637207, ""min"": -692.0, ""nan_count"": 0, ""std"": 39.21989822387695, ""zero_count"": 10}","{""inf_count"": 0, ""max"": 12.625, ""mean"": -2.384185791015625e-06, ""min"": -9.4375, ""nan_count"": 0, ""std"": 0.9999762773513794, ""zero_count"": 0}"
action_dit_norm3,action_head.model.transformer_blocks.30.norm3,94,"[1, 41, 1536]",bfloat16,1e-05,False,fb15d055d9b420a1a7ae04024726f9d286b3182ebc16b8e0aab1340bd877d2c7,c0698c8992536c9b189a944437262f593c3a5fdc92c8687a66dc99a6766ca99b,"{""inf_count"": 0, ""max"": 1120.0, ""mean"": 2.1453347206115723, ""min"": -692.0, ""nan_count"": 0, ""std"": 39.186248779296875, ""zero_count"": 4}","{""inf_count"": 0, ""max"": 12.625, ""mean"": -1.2074059668520931e-05, ""min"": -9.375, ""nan_count"": 0, ""std"": 0.9999019503593445, ""zero_count"": 0}"
action_dit_adaln_norm1,action_head.model.transformer_blocks.31.norm1.norm,95,"[1, 41, 1536]",bfloat16,1e-05,False,a8276cee0533cd3c6b573be9066ba70b3f09104d39d35879bac7bbfc425c7597,3b550f16c47bf30b13005d39402acb30af6eb320236c07672f2313298edeb323,"{""inf_count"": 0, ""max"": 1160.0, ""mean"": 2.3039045333862305, ""min"": -708.0, ""nan_count"": 0, ""std"": 41.78146743774414, ""zero_count"": 13}","{""inf_count"": 0, ""max"": 12.5625, ""mean"": 1.0661962733138353e-05, ""min"": -9.0625, ""nan_count"": 0, ""std"": 1.0000252723693848, ""zero_count"": 0}"
action_dit_norm3,action_head.model.transformer_blocks.31.norm3,95,"[1, 41, 1536]",bfloat16,1e-05,False,173dfb95899868d57560fccdad222443603ade25c55c82b1cd7f9b2afe78c52d,50b51a962b0c63ff32c5ede373f6a0588f79ca4d31b7a5beb585a92e0a44777c,"{""inf_count"": 0, ""max"": 1160.0, ""mean"": 2.2923367023468018, ""min"": -704.0, ""nan_count"": 0, ""std"": 41.521766662597656, ""zero_count"": 17}","{""inf_count"": 0, ""max"": 12.5625, ""mean"": -1.8426557289785706e-05, ""min"": -9.0, ""nan_count"": 0, ""std"": 0.9999153017997742, ""zero_count"": 0}"
action_dit_norm_out,action_head.model.norm_out,2,"[1, 41, 1536]",bfloat16,1e-06,False,fcd8b258a0dfd03674fef265529f59e74e710def456811491cfa965553039c62,503908b5323c4dc6451c9f6781532a53048d5dfa5671ca0b9da6e6bd6060173f,"{""inf_count"": 0, ""max"": 1120.0, ""mean"": 2.127647876739502, ""min"": -688.0, ""nan_count"": 0, ""std"": 37.601348876953125, ""zero_count"": 53}","{""inf_count"": 0, ""max"": 12.625, ""mean"": -4.8963033805193845e-06, ""min"": -9.125, ""nan_count"": 0, ""std"": 0.999889075756073, ""zero_count"": 0}"
action_dit_adaln_norm1,action_head.model.transformer_blocks.0.norm1.norm,96,"[1, 41, 1536]",bfloat16,1e-05,False,1e99bd6ec5181f3896441ad1847b99b54f601d5ce2ab4d47eda6c39f5c8de836,3235a9d923afe41c43318310d9dab6badc9efc49b719a32cc48db9f3eb7b6da5,"{""inf_count"": 0, ""max"": 3.15625, ""mean"": -0.003446402493864298, ""min"": -3.40625, ""nan_count"": 0, ""std"": 0.34702229499816895, ""zero_count"": 60}","{""inf_count"": 0, ""max"": 4.34375, ""mean"": -6.270602625590982e-06, ""min"": -4.15625, ""nan_count"": 0, ""std"": 0.9999507665634155, ""zero_count"": 0}"
action_dit_norm3,action_head.model.transformer_blocks.0.norm3,96,"[1, 41, 1536]",bfloat16,1e-05,False,f4ff95b062f4bdbcaf6b1ac1e3880e0f586e293a29ae233782b6666b5ddd346f,b30e00b156aeea3b2dd58d1523beda09b6f3858bb8649c4fc65707980af26b93,"{""inf_count"": 0, ""max"": 3.40625, ""mean"": -0.002901621162891388, ""min"": -3.4375, ""nan_count"": 0, ""std"": 0.37805503606796265, ""zero_count"": 50}","{""inf_count"": 0, ""max"": 5.8125, ""mean"": -7.274431936821202e-06, ""min"": -6.375, ""nan_count"": 0, ""std"": 0.9999576807022095, ""zero_count"": 0}"
action_dit_adaln_norm1,action_head.model.transformer_blocks.1.norm1.norm,97,"[1, 41, 1536]",bfloat16,1e-05,False,d3275fca0917b15de467d718146680592a6a3b85cb1f02e6c9bd498f5a239810,3743fb94dda1f5de2b47382eaa2852a41b4a18e1b86ba1de287565fd99d282f8,"{""inf_count"": 0, ""max"": 145.0, ""mean"": 0.08588042855262756, ""min"": -119.0, ""nan_count"": 0, ""std"": 4.992031574249268, ""zero_count"": 21}","{""inf_count"": 0, ""max"": 20.75, ""mean"": 4.841060103899508e-07, ""min"": -20.375, ""nan_count"": 0, ""std"": 0.9999324083328247, ""zero_count"": 0}"
action_dit_norm3,action_head.model.transformer_blocks.1.norm3,97,"[1, 41, 1536]",bfloat16,1e-05,False,cc76d4897944015bb9f97f14f75a9ddac7e923a4660d33632b1750008c15e7ed,2e42af43bc2a565b74a9d8ae6cfa1842e032e0fe027ef97149f9a784f5185222,"{""inf_count"": 0, ""max"": 141.0, ""mean"": 0.08960940688848495, ""min"": -120.0, ""nan_count"": 0, ""std"": 4.988706588745117, ""zero_count"": 19}","{""inf_count"": 0, ""max"": 20.625, ""mean"": 5.045072612119839e-06, ""min"": -21.375, ""nan_count"": 0, ""std"": 0.9999761581420898, ""zero_count"": 0}"
action_dit_adaln_norm1,action_head.model.transformer_blocks.2.norm1.norm,98,"[1, 41, 1536]",bfloat16,1e-05,False,7e038859dffe05b9ead67dae6ac8a9cc5724cba0df7bf1144fc3785e9dd9b356,5b287936b5dc4accd5ad6adc09164a896007ca09fcbbd337d418085d44ff9897,"{""inf_count"": 0, ""max"": 130.0, ""mean"": 0.08014030754566193, ""min"": -96.5, ""nan_count"": 0, ""std"": 4.424335956573486, ""zero_count"": 29}","{""inf_count"": 0, ""max"": 17.875, ""mean"": 4.293714937375626e-06, ""min"": -17.25, ""nan_count"": 0, ""std"": 0.9999170899391174, ""zero_count"": 0}"
action_dit_norm3,action_head.model.transformer_blocks.2.norm3,98,"[1, 41, 1536]",bfloat16,1e-05,False,cfb1e50785e3856f887ff422584844c2f1cfb9751015abdb267c4a6e2b9a71e0,8cf54427d13f5f880cb1cbafa189727258eb6a2c7011e54f428bb9c19f9dd86c,"{""inf_count"": 0, ""max"": 129.0, ""mean"": 0.08523707091808319, ""min"": -96.5, ""nan_count"": 0, ""std"": 4.4498291015625, ""zero_count"": 8}","{""inf_count"": 0, ""max"": 17.875, ""mean"": -2.4505748115188908e-06, ""min"": -17.25, ""nan_count"": 0, ""std"": 1.0001393556594849, ""zero_count"": 0}"
action_dit_adaln_norm1,action_head.model.transformer_blocks.3.norm1.norm,99,"[1, 41, 1536]",bfloat16,1e-05,False,a18e75ce21669f3b35a40fc6d3b4219d28a06048be2d10a4a187fc5edbb06f50,fa0451f761a56139084f0d9c22400a7f5122e1c620aa06d9e3f44b0512fc408d,"{""inf_count"": 0, ""max"": 206.0, ""mean"": 0.11497055739164352, ""min"": -182.0, ""nan_count"": 0, ""std"": 5.602126598358154, ""zero_count"": 23}","{""inf_count"": 0, ""max"": 19.75, ""mean"": 8.96008077688748e-06, ""min"": -14.25, ""nan_count"": 0, ""std"": 0.9999938011169434, ""zero_count"": 0}"
action_dit_norm3,action_head.model.transformer_blocks.3.norm3,99,"[1, 41, 1536]",bfloat16,1e-05,False,1dc87e8d824b3a581926066dd5ca2fd00fd3c2ac37b561c1929370f4d175270b,d36bbd59ca0549745ee4bc9b0eb4f2b3a8800ac27f9364d9b01920bbdf2a206e,"{""inf_count"": 0, ""max"": 184.0, ""mean"": 0.1044498085975647, ""min"": -170.0, ""nan_count"": 0, ""std"": 5.128148555755615, ""zero_count"": 23}","{""inf_count"": 0, ""max"": 18.375, ""mean"": -6.714245046168799e-06, ""min"": -14.1875, ""nan_count"": 0, ""std"": 0.9999861717224121, ""zero_count"": 0}"
